"id,state,county,rate"
"30039,Montana,Granite County,0"
"30041,Montana,Hill County,0"
"30043,Montana,Jefferson County,0"
"30045,Montana,Judith Basin County,0"
"30047,Montana,Lake County,0"
"30049,Montana,Lewis and Clark County,0"
"30051,Montana,Liberty County,0"
"30053,Montana,Lincoln County,0"
"30055,Montana,McCone County,0"
"30057,Montana,Madison County,0"
"30059,Montana,Meagher County,0"
"30061,Montana,Mineral County,0"
"30065,Montana,Musselshell County,0"
"30067,Montana,Park County,0"
"30069,Montana,Petroleum County,0"
"30071,Montana,Phillips County,0"
"30073,Montana,Pondera County,0"
"30075,Montana,Powder River County,0"
"30077,Montana,Powell County,0"
"30079,Montana,Prairie County,0"
"30081,Montana,Ravalli County,0"
"30083,Montana,Richland County,0"
"30085,Montana,Roosevelt County,0"
"30087,Montana,Rosebud County,0"
"30089,Montana,Sanders County,0"
"30091,Montana,Sheridan County,0"
"30093,Montana,Silver Bow County,0"
"30095,Montana,Stillwater County,0"
"30097,Montana,Sweet Grass County,0"
"30099,Montana,Teton County,0"
"30101,Montana,Toole County,0"
"30103,Montana,Treasure County,0"
"30105,Montana,Valley County,0"
"30107,Montana,Wheatland County,0"
"30109,Montana,Wibaux County,0"
"30111,Montana,Yellowstone County,0"
"31001,Nebraska,Adams County,0"
"31003,Nebraska,Antelope County,0"
"31005,Nebraska,Arthur County,0"
"31007,Nebraska,Banner County,0"
"31009,Nebraska,Blaine County,0"
"31011,Nebraska,Boone County,0"
"31013,Nebraska,Box Butte County,0"
"31015,Nebraska,Boyd County,0"
"31017,Nebraska,Brown County,0"
"31019,Nebraska,Buffalo County,0"
"31021,Nebraska,Burt County,0"
"31023,Nebraska,Butler County,0"
"31025,Nebraska,Cass County,0"
"31027,Nebraska,Cedar County,0"
"31029,Nebraska,Chase County,0"
"31031,Nebraska,Cherry County,0"
"31033,Nebraska,Cheyenne County,0"
"31035,Nebraska,Clay County,0"
"31037,Nebraska,Colfax County,0"
"31039,Nebraska,Cuming County,0"
"31041,Nebraska,Custer County,0"
"31043,Nebraska,Dakota County,0"
"31045,Nebraska,Dawes County,0"
"31047,Nebraska,Dawson County,0"
"31049,Nebraska,Deuel County,0"
"31051,Nebraska,Dixon County,0"
"31053,Nebraska,Dodge County,0"
"31055,Nebraska,Douglas County,0"
"31057,Nebraska,Dundy County,0"
"31059,Nebraska,Fillmore County,0"
"31061,Nebraska,Franklin County,0"
"31063,Nebraska,Frontier County,0"
"31065,Nebraska,Furnas County,0"
"31067,Nebraska,Gage County,0"
"31069,Nebraska,Garden County,0"
"31071,Nebraska,Garfield County,0"
"31073,Nebraska,Gosper County,0"
"31075,Nebraska,Grant County,0"
"31077,Nebraska,Greeley County,0"
"31079,Nebraska,Hall County,0"
"31081,Nebraska,Hamilton County,0"
"31083,Nebraska,Harlan County,0"
"31085,Nebraska,Hayes County,0"
"31087,Nebraska,Hitchcock County,0"
"31089,Nebraska,Holt County,0"
"31091,Nebraska,Hooker County,0"
"31093,Nebraska,Howard County,0"
"31095,Nebraska,Jefferson County,0"
"31097,Nebraska,Johnson County,0"
"31099,Nebraska,Kearney County,0"
"31101,Nebraska,Keith County,0"
"31103,Nebraska,Keya Paha County,0"
"31105,Nebraska,Kimball County,0"
"31107,Nebraska,Knox County,0"
"31111,Nebraska,Lincoln County,0"
"31113,Nebraska,Logan County,0"
"31115,Nebraska,Loup County,0"
"31117,Nebraska,McPherson County,0"
"31119,Nebraska,Madison County,0"
"31121,Nebraska,Merrick County,0"
"31123,Nebraska,Morrill County,0"
"31125,Nebraska,Nance County,0"
"31127,Nebraska,Nemaha County,0"
"31129,Nebraska,Nuckolls County,0"
"31131,Nebraska,Otoe County,0"
"31133,Nebraska,Pawnee County,0"
"31135,Nebraska,Perkins County,0"
"31137,Nebraska,Phelps County,0"
"31139,Nebraska,Pierce County,0"
"31141,Nebraska,Platte County,0"
"31143,Nebraska,Polk County,0"
"31145,Nebraska,Red Willow County,0"
"31147,Nebraska,Richardson County,0"
"31149,Nebraska,Rock County,0"
"31151,Nebraska,Saline County,0"
"31155,Nebraska,Saunders County,0"
"31157,Nebraska,Scotts Bluff County,0"
"31159,Nebraska,Seward County,0"
"31161,Nebraska,Sheridan County,0"
"31163,Nebraska,Sherman County,0"
"31165,Nebraska,Sioux County,0"
"31167,Nebraska,Stanton County,0"
"31169,Nebraska,Thayer County,0"
"31171,Nebraska,Thomas County,0"
"31173,Nebraska,Thurston County,0"
"31175,Nebraska,Valley County,0"
"31177,Nebraska,Washington County,0"
"31179,Nebraska,Wayne County,0"
"31181,Nebraska,Webster County,0"
"31183,Nebraska,Wheeler County,0"
"31185,Nebraska,York County,0"
"32001,Nevada,Churchill County,0"
"32003,Nevada,Clark County,0"
"32005,Nevada,Douglas County,0"
"32007,Nevada,Elko County,0"
"32009,Nevada,Esmeralda County,0"
"32011,Nevada,Eureka County,0"
"32013,Nevada,Humboldt County,0"
"32015,Nevada,Lander County,0"
"32017,Nevada,Lincoln County,0"
"32019,Nevada,Lyon County,0"
"32021,Nevada,Mineral County,0"
"32023,Nevada,Nye County,0"
"32027,Nevada,Pershing County,0"
"32029,Nevada,Storey County,0"
"32033,Nevada,White Pine County,0"
"32510,Nevada,Carson City,0"
"33001,New Hampshire,Belknap County,0"
"33003,New Hampshire,Carroll County,0"
"33005,New Hampshire,Cheshire County,0"
"33007,New Hampshire,Coos County,0"
"33009,New Hampshire,Grafton County,0"
"33011,New Hampshire,Hillsborough County,0"
"33013,New Hampshire,Merrimack County,0"
"33015,New Hampshire,Rockingham County,0"
"33019,New Hampshire,Sullivan County,0"
"34003,New Jersey,Bergen County,0"
"34005,New Jersey,Burlington County,0"
"34007,New Jersey,Camden County,0"
"34009,New Jersey,Cape May County,0"
"34011,New Jersey,Cumberland County,0"
"34013,New Jersey,Essex County,0"
"34021,New Jersey,Mercer County,0"
"34023,New Jersey,Middlesex County,0"
"34027,New Jersey,Morris County,0"
"34029,New Jersey,Ocean County,0"
"34031,New Jersey,Passaic County,0"
"34033,New Jersey,Salem County,0"
"34035,New Jersey,Somerset County,0"
"34037,New Jersey,Sussex County,0"
"34039,New Jersey,Union County,0"
"34041,New Jersey,Warren County,0"
"35003,New Mexico,Catron County,0"
"35005,New Mexico,Chaves County,0"
"35006,New Mexico,Cibola County,0"
"35007,New Mexico,Colfax County,0"
"35009,New Mexico,Curry County,0"
"35011,New Mexico,De Baca County,0"
"35015,New Mexico,Eddy County,0"
"35017,New Mexico,Grant County,0"
"35019,New Mexico,Guadalupe County,0"
"35021,New Mexico,Harding County,0"
"35025,New Mexico,Lea County,0"
"35027,New Mexico,Lincoln County,0"
"35028,New Mexico,Los Alamos County,0"
"35029,New Mexico,Luna County,0"
"35031,New Mexico,McKinley County,0"
"35033,New Mexico,Mora County,0"
"35035,New Mexico,Otero County,0"
"35037,New Mexico,Quay County,0"
"35039,New Mexico,Rio Arriba County,0"
"35041,New Mexico,Roosevelt County,0"
"35045,New Mexico,San Juan County,0"
"35047,New Mexico,San Miguel County,0"
"35049,New Mexico,Santa Fe County,0"
"35051,New Mexico,Sierra County,0"
"35053,New Mexico,Socorro County,0"
"35055,New Mexico,Taos County,0"
"35057,New Mexico,Torrance County,0"
"35059,New Mexico,Union County,0"
"35061,New Mexico,Valencia County,0"
"36003,New York,Allegany County,0"
"36005,New York,Bronx County,0"
"36009,New York,Cattaraugus County,0"
"36011,New York,Cayuga County,0"
"36013,New York,Chautauqua County,0"
"36015,New York,Chemung County,0"
"36017,New York,Chenango County,0"
"36019,New York,Clinton County,0"
"36021,New York,Columbia County,0"
"36023,New York,Cortland County,0"
"36025,New York,Delaware County,0"
"36031,New York,Essex County,0"
"36033,New York,Franklin County,0"
"36035,New York,Fulton County,0"
"36037,New York,Genesee County,0"
"36039,New York,Greene County,0"
"36041,New York,Hamilton County,0"
"36043,New York,Herkimer County,0"
"36045,New York,Jefferson County,0"
"36047,New York,Kings County,0"
"36049,New York,Lewis County,0"
"36051,New York,Livingston County,0"
"36053,New York,Madison County,0"
"36055,New York,Monroe County,0"
"36057,New York,Montgomery County,0"
"36059,New York,Nassau County,0"
"36063,New York,Niagara County,0"
"36065,New York,Oneida County,0"
"36067,New York,Onondaga County,0"
"36069,New York,Ontario County,0"
"36071,New York,Orange County,0"
"36073,New York,Orleans County,0"
"36075,New York,Oswego County,0"
"36077,New York,Otsego County,0"
"36079,New York,Putnam County,0"
"36081,New York,Queens County,0"
"36085,New York,Richmond County,0"
"36089,New York,St. Lawrence County,0"
"36095,New York,Schoharie County,0"
"36097,New York,Schuyler County,0"
"36099,New York,Seneca County,0"
"36101,New York,Steuben County,0"
"36103,New York,Suffolk County,0"
"36105,New York,Sullivan County,0"
"36107,New York,Tioga County,0"
"36111,New York,Ulster County,0"
"36113,New York,Warren County,0"
"36115,New York,Washington County,0"
"36117,New York,Wayne County,0"
"36121,New York,Wyoming County,0"
"36123,New York,Yates County,0"
"37001,North Carolina,Alamance County,0"
"37003,North Carolina,Alexander County,0"
"37005,North Carolina,Alleghany County,0"
"37007,North Carolina,Anson County,0"
"37009,North Carolina,Ashe County,0"
"37011,North Carolina,Avery County,0"
"37013,North Carolina,Beaufort County,0"
"37015,North Carolina,Bertie County,0"
"37017,North Carolina,Bladen County,0"
"37019,North Carolina,Brunswick County,0"
"37021,North Carolina,Buncombe County,0"
"37023,North Carolina,Burke County,0"
"37025,North Carolina,Cabarrus County,0"
"37027,North Carolina,Caldwell County,0"
"37029,North Carolina,Camden County,0"
"37031,North Carolina,Carteret County,0"
"37033,North Carolina,Caswell County,0"
"37035,North Carolina,Catawba County,0"
"37037,North Carolina,Chatham County,0"
"37039,North Carolina,Cherokee County,0"
"37041,North Carolina,Chowan County,0"
"37043,North Carolina,Clay County,0"
"37045,North Carolina,Cleveland County,0"
"37047,North Carolina,Columbus County,0"
"37049,North Carolina,Craven County,0"
"37051,North Carolina,Cumberland County,0"
"37053,North Carolina,Currituck County,0"
"37055,North Carolina,Dare County,0"
"37059,North Carolina,Davie County,0"
"37061,North Carolina,Duplin County,0"
"37065,North Carolina,Edgecombe County,0"
"37067,North Carolina,Forsyth County,0"
"37069,North Carolina,Franklin County,0"
"37071,North Carolina,Gaston County,0"
"37073,North Carolina,Gates County,0"
"37075,North Carolina,Graham County,0"
"37077,North Carolina,Granville County,0"
"37079,North Carolina,Greene County,0"
"37083,North Carolina,Halifax County,0"
"37085,North Carolina,Harnett County,0"
"37087,North Carolina,Haywood County,0"
"37089,North Carolina,Henderson County,0"
"37091,North Carolina,Hertford County,0"
"37093,North Carolina,Hoke County,0"
"37095,North Carolina,Hyde County,0"
"37097,North Carolina,Iredell County,0"
"37099,North Carolina,Jackson County,0"
"37101,North Carolina,Johnston County,0"
"37103,North Carolina,Jones County,0"
"37105,North Carolina,Lee County,0"
"37107,North Carolina,Lenoir County,0"
"37109,North Carolina,Lincoln County,0"
"37111,North Carolina,McDowell County,0"
"37113,North Carolina,Macon County,0"
"37115,North Carolina,Madison County,0"
"37117,North Carolina,Martin County,0"
"37119,North Carolina,Mecklenburg County,0"
"37121,North Carolina,Mitchell County,0"
"37123,North Carolina,Montgomery County,0"
"37125,North Carolina,Moore County,0"
"37127,North Carolina,Nash County,0"
"37129,North Carolina,New Hanover County,0"
"37133,North Carolina,Onslow County,0"
"37135,North Carolina,Orange County,0"
"37137,North Carolina,Pamlico County,0"
"37139,North Carolina,Pasquotank County,0"
"37141,North Carolina,Pender County,0"
"37143,North Carolina,Perquimans County,0"
"37145,North Carolina,Person County,0"
"37147,North Carolina,Pitt County,0"
"37149,North Carolina,Polk County,0"
"37151,North Carolina,Randolph County,0"
"37153,North Carolina,Richmond County,0"
"37155,North Carolina,Robeson County,0"
"37157,North Carolina,Rockingham County,0"
"37159,North Carolina,Rowan County,0"
"37163,North Carolina,Sampson County,0"
"37165,North Carolina,Scotland County,0"
"37167,North Carolina,Stanly County,0"
"37169,North Carolina,Stokes County,0"
"37171,North Carolina,Surry County,0"
"37173,North Carolina,Swain County,0"
"37175,North Carolina,Transylvania County,0"
"37177,North Carolina,Tyrrell County,0"
"37179,North Carolina,Union County,0"
"37181,North Carolina,Vance County,0"
"37185,North Carolina,Warren County,0"
"37187,North Carolina,Washington County,0"
"37189,North Carolina,Watauga County,0"
"37191,North Carolina,Wayne County,0"
"37193,North Carolina,Wilkes County,0"
"37195,North Carolina,Wilson County,0"
"37197,North Carolina,Yadkin County,0"
"37199,North Carolina,Yancey County,0"
"38001,North Dakota,Adams County,0"
"38003,North Dakota,Barnes County,0"
"38005,North Dakota,Benson County,0"
"38007,North Dakota,Billings County,0"
"38009,North Dakota,Bottineau County,0"
"38011,North Dakota,Bowman County,0"
"38013,North Dakota,Burke County,0"
"38015,North Dakota,Burleigh County,0"
"38017,North Dakota,Cass County,0"
"38019,North Dakota,Cavalier County,0"
"38021,North Dakota,Dickey County,0"
"38023,North Dakota,Divide County,0"
"38025,North Dakota,Dunn County,0"
"38027,North Dakota,Eddy County,0"
"38029,North Dakota,Emmons County,0"
"38031,North Dakota,Foster County,0"
"38033,North Dakota,Golden Valley County,0"
"38035,North Dakota,Grand Forks County,0"
"38037,North Dakota,Grant County,0"
"38039,North Dakota,Griggs County,0"
"38041,North Dakota,Hettinger County,0"
"38043,North Dakota,Kidder County,0"
"38045,North Dakota,LaMoure County,0"
"38047,North Dakota,Logan County,0"
"38049,North Dakota,McHenry County,0"
"38051,North Dakota,McIntosh County,0"
"38053,North Dakota,McKenzie County,0"
"38055,North Dakota,McLean County,0"
"38057,North Dakota,Mercer County,0"
"38059,North Dakota,Morton County,0"
"38061,North Dakota,Mountrail County,0"
"38063,North Dakota,Nelson County,0"
"38065,North Dakota,Oliver County,0"
"38067,North Dakota,Pembina County,0"
"38069,North Dakota,Pierce County,0"
"38071,North Dakota,Ramsey County,0"
"38073,North Dakota,Ransom County,0"
"38075,North Dakota,Renville County,0"
"38077,North Dakota,Richland County,0"
"38079,North Dakota,Rolette County,0"
"38081,North Dakota,Sargent County,0"
"38083,North Dakota,Sheridan County,0"
"38085,North Dakota,Sioux County,0"
"38087,North Dakota,Slope County,0"
"38089,North Dakota,Stark County,0"
"38091,North Dakota,Steele County,0"
"38093,North Dakota,Stutsman County,0"
"38095,North Dakota,Towner County,0"
"38097,North Dakota,Traill County,0"
"38099,North Dakota,Walsh County,0"
"38101,North Dakota,Ward County,0"
"38103,North Dakota,Wells County,0"
"38105,North Dakota,Williams County,0"
"39001,Ohio,Adams County,0"
"39003,Ohio,Allen County,0"
"39005,Ohio,Ashland County,0"
"39007,Ohio,Ashtabula County,0"
"39009,Ohio,Athens County,0"
"39011,Ohio,Auglaize County,0"
"39013,Ohio,Belmont County,0"
"39015,Ohio,Brown County,0"
"39017,Ohio,Butler County,0"
"39019,Ohio,Carroll County,0"
"39021,Ohio,Champaign County,0"
"39023,Ohio,Clark County,0"
"39027,Ohio,Clinton County,0"
"39029,Ohio,Columbiana County,0"
"39031,Ohio,Coshocton County,0"
"39033,Ohio,Crawford County,0"
"39037,Ohio,Darke County,0"
"39039,Ohio,Defiance County,0"
"39041,Ohio,Delaware County,0"
"39043,Ohio,Erie County,0"
"39045,Ohio,Fairfield County,0"
"39047,Ohio,Fayette County,0"
"39049,Ohio,Franklin County,0"
"39051,Ohio,Fulton County,0"
"39053,Ohio,Gallia County,0"
"39055,Ohio,Geauga County,0"
"39057,Ohio,Greene County,0"
"39059,Ohio,Guernsey County,0"
"39061,Ohio,Hamilton County,0"
"39063,Ohio,Hancock County,0"
"39065,Ohio,Hardin County,0"
"39067,Ohio,Harrison County,0"
"39069,Ohio,Henry County,0"
"39071,Ohio,Highland County,0"
"39073,Ohio,Hocking County,0"
"39075,Ohio,Holmes County,0"
"39077,Ohio,Huron County,0"
"39079,Ohio,Jackson County,0"
"39081,Ohio,Jefferson County,0"
"39083,Ohio,Knox County,0"
"39085,Ohio,Lake County,0"
"39087,Ohio,Lawrence County,0"
"39089,Ohio,Licking County,0"
"39091,Ohio,Logan County,0"
"39095,Ohio,Lucas County,0"
"39097,Ohio,Madison County,0"
"39101,Ohio,Marion County,0"
"39103,Ohio,Medina County,0"
"39105,Ohio,Meigs County,0"
"39107,Ohio,Mercer County,0"
"39109,Ohio,Miami County,0"
"39111,Ohio,Monroe County,0"
"39113,Ohio,Montgomery County,0"
"39115,Ohio,Morgan County,0"
"39117,Ohio,Morrow County,0"
"39119,Ohio,Muskingum County,0"
"39121,Ohio,Noble County,0"
"39123,Ohio,Ottawa County,0"
"39125,Ohio,Paulding County,0"
"39127,Ohio,Perry County,0"
"39129,Ohio,Pickaway County,0"
"39131,Ohio,Pike County,0"
"39135,Ohio,Preble County,0"
"39137,Ohio,Putnam County,0"
"39139,Ohio,Richland County,0"
"39141,Ohio,Ross County,0"
"39143,Ohio,Sandusky County,0"
"39145,Ohio,Scioto County,0"
"39147,Ohio,Seneca County,0"
"39149,Ohio,Shelby County,0"
"39151,Ohio,Stark County,0"
"39153,Ohio,Summit County,0"
"39155,Ohio,Trumbull County,0"
"39157,Ohio,Tuscarawas County,0"
"39159,Ohio,Union County,0"
"39161,Ohio,Van Wert County,0"
"39163,Ohio,Vinton County,0"
"39165,Ohio,Warren County,0"
"39167,Ohio,Washington County,0"
"39169,Ohio,Wayne County,0"
"39171,Ohio,Williams County,0"
"39175,Ohio,Wyandot County,0"
"40001,Oklahoma,Adair County,0"
"40003,Oklahoma,Alfalfa County,0"
"40005,Oklahoma,Atoka County,0"
"40007,Oklahoma,Beaver County,0"
"40009,Oklahoma,Beckham County,0"
"40011,Oklahoma,Blaine County,0"
"40013,Oklahoma,Bryan County,0"
"40015,Oklahoma,Caddo County,0"
"40017,Oklahoma,Canadian County,0"
"40019,Oklahoma,Carter County,0"
"40021,Oklahoma,Cherokee County,0"
"40023,Oklahoma,Choctaw County,0"
"40025,Oklahoma,Cimarron County,0"
"40027,Oklahoma,Cleveland County,0"
"40029,Oklahoma,Coal County,0"
"40031,Oklahoma,Comanche County,0"
"40033,Oklahoma,Cotton County,0"
"40035,Oklahoma,Craig County,0"
"40039,Oklahoma,Custer County,0"
"40041,Oklahoma,Delaware County,0"
"40043,Oklahoma,Dewey County,0"
"40045,Oklahoma,Ellis County,0"
"40047,Oklahoma,Garfield County,0"
"40049,Oklahoma,Garvin County,0"
"40051,Oklahoma,Grady County,0"
"40053,Oklahoma,Grant County,0"
"40055,Oklahoma,Greer County,0"
"40057,Oklahoma,Harmon County,0"
"40059,Oklahoma,Harper County,0"
"40061,Oklahoma,Haskell County,0"
"40063,Oklahoma,Hughes County,0"
"40065,Oklahoma,Jackson County,0"
"40067,Oklahoma,Jefferson County,0"
"40069,Oklahoma,Johnston County,0"
"40071,Oklahoma,Kay County,0"
"40073,Oklahoma,Kingfisher County,0"
"40075,Oklahoma,Kiowa County,0"
"40077,Oklahoma,Latimer County,0"
"40079,Oklahoma,Le Flore County,0"
"40081,Oklahoma,Lincoln County,0"
"40083,Oklahoma,Logan County,0"
"40085,Oklahoma,Love County,0"
"40087,Oklahoma,McClain County,0"
"40089,Oklahoma,McCurtain County,0"
"40091,Oklahoma,McIntosh County,0"
"40093,Oklahoma,Major County,0"
"40095,Oklahoma,Marshall County,0"
"40097,Oklahoma,Mayes County,0"
"40099,Oklahoma,Murray County,0"
"40101,Oklahoma,Muskogee County,0"
"40103,Oklahoma,Noble County,0"
"40105,Oklahoma,Nowata County,0"
"40107,Oklahoma,Okfuskee County,0"
"40111,Oklahoma,Okmulgee County,0"
"40113,Oklahoma,Osage County,0"
"40115,Oklahoma,Ottawa County,0"
"40117,Oklahoma,Pawnee County,0"
"40119,Oklahoma,Payne County,0"
"40121,Oklahoma,Pittsburg County,0"
"40123,Oklahoma,Pontotoc County,0"
"40125,Oklahoma,Pottawatomie County,0"
"40127,Oklahoma,Pushmataha County,0"
"40129,Oklahoma,Roger Mills County,0"
"40131,Oklahoma,Rogers County,0"
"40133,Oklahoma,Seminole County,0"
"40135,Oklahoma,Sequoyah County,0"
"40137,Oklahoma,Stephens County,0"
"40139,Oklahoma,Texas County,0"
"40141,Oklahoma,Tillman County,0"
"40145,Oklahoma,Wagoner County,0"
"40147,Oklahoma,Washington County,0"
"40149,Oklahoma,Washita County,0"
"40151,Oklahoma,Woods County,0"
"40153,Oklahoma,Woodward County,0"
"41001,Oregon,Baker County,0"
"41003,Oregon,Benton County,0"
"41007,Oregon,Clatsop County,0"
"41009,Oregon,Columbia County,0"
"41011,Oregon,Coos County,0"
"41013,Oregon,Crook County,0"
"41015,Oregon,Curry County,0"
"41017,Oregon,Deschutes County,0"
"41019,Oregon,Douglas County,0"
"41021,Oregon,Gilliam County,0"
"41023,Oregon,Grant County,0"
"41025,Oregon,Harney County,0"
"41027,Oregon,Hood River County,0"
"41029,Oregon,Jackson County,0"
"41031,Oregon,Jefferson County,0"
"41033,Oregon,Josephine County,0"
"41035,Oregon,Klamath County,0"
"41037,Oregon,Lake County,0"
"41039,Oregon,Lane County,0"
"41041,Oregon,Lincoln County,0"
"41043,Oregon,Linn County,0"
"41045,Oregon,Malheur County,0"
"41047,Oregon,Marion County,0"
"41049,Oregon,Morrow County,0"
"41053,Oregon,Polk County,0"
"41055,Oregon,Sherman County,0"
"41057,Oregon,Tillamook County,0"
"41059,Oregon,Umatilla County,0"
"41061,Oregon,Union County,0"
"41063,Oregon,Wallowa County,0"
"41065,Oregon,Wasco County,0"
"41067,Oregon,Washington County,0"
"41069,Oregon,Wheeler County,0"
"41071,Oregon,Yamhill County,0"
"42001,Pennsylvania,Adams County,0"
"42005,Pennsylvania,Armstrong County,0"
"42007,Pennsylvania,Beaver County,0"
"42009,Pennsylvania,Bedford County,0"
"42011,Pennsylvania,Berks County,0"
"42013,Pennsylvania,Blair County,0"
"42015,Pennsylvania,Bradford County,0"
"42019,Pennsylvania,Butler County,0"
"42021,Pennsylvania,Cambria County,0"
"42023,Pennsylvania,Cameron County,0"
"42025,Pennsylvania,Carbon County,0"
"42027,Pennsylvania,Centre County,0"
"42031,Pennsylvania,Clarion County,0"
"42033,Pennsylvania,Clearfield County,0"
"42035,Pennsylvania,Clinton County,0"
"42037,Pennsylvania,Columbia County,0"
"42039,Pennsylvania,Crawford County,0"
"42041,Pennsylvania,Cumberland County,0"
"42045,Pennsylvania,Delaware County,0"
"42047,Pennsylvania,Elk County,0"
"42049,Pennsylvania,Erie County,0"
"42051,Pennsylvania,Fayette County,0"
"42053,Pennsylvania,Forest County,0"
"42055,Pennsylvania,Franklin County,0"
"42057,Pennsylvania,Fulton County,0"
"42059,Pennsylvania,Greene County,0"
"42061,Pennsylvania,Huntingdon County,0"
"42063,Pennsylvania,Indiana County,0"
"42065,Pennsylvania,Jefferson County,0"
"42067,Pennsylvania,Juniata County,0"
"42069,Pennsylvania,Lackawanna County,0"
"42071,Pennsylvania,Lancaster County,0"
"42073,Pennsylvania,Lawrence County,0"
"42075,Pennsylvania,Lebanon County,0"
"42079,Pennsylvania,Luzerne County,0"
"42081,Pennsylvania,Lycoming County,0"
"42083,Pennsylvania,McKean County,0"
"42085,Pennsylvania,Mercer County,0"
"42087,Pennsylvania,Mifflin County,0"
"42089,Pennsylvania,Monroe County,0"
"42091,Pennsylvania,Montgomery County,0"
"42093,Pennsylvania,Montour County,0"
"42095,Pennsylvania,Northampton County,0"
"42097,Pennsylvania,Northumberland County,0"
"42099,Pennsylvania,Perry County,0"
"42103,Pennsylvania,Pike County,0"
"42105,Pennsylvania,Potter County,0"
"42107,Pennsylvania,Schuylkill County,0"
"42109,Pennsylvania,Snyder County,0"
"42111,Pennsylvania,Somerset County,0"
"42113,Pennsylvania,Sullivan County,0"
"42115,Pennsylvania,Susquehanna County,0"
"42117,Pennsylvania,Tioga County,0"
"42119,Pennsylvania,Union County,0"
"42121,Pennsylvania,Venango County,0"
"42123,Pennsylvania,Warren County,0"
"42125,Pennsylvania,Washington County,0"
"42127,Pennsylvania,Wayne County,0"
"42129,Pennsylvania,Westmoreland County,0"
"42131,Pennsylvania,Wyoming County,0"
"42133,Pennsylvania,York County,0"
"44001,Rhode Island,Bristol County,0"
"44003,Rhode Island,Kent County,0"
"44005,Rhode Island,Newport County,0"
"44009,Rhode Island,Washington County,0"
"45001,South Carolina,Abbeville County,0"
"45005,South Carolina,Allendale County,0"
"45007,South Carolina,Anderson County,0"
"45009,South Carolina,Bamberg County,0"
"45011,South Carolina,Barnwell County,0"
"45013,South Carolina,Beaufort County,0"
"45017,South Carolina,Calhoun County,0"
"45021,South Carolina,Cherokee County,0"
"45023,South Carolina,Chester County,0"
"45027,South Carolina,Clarendon County,0"
"45029,South Carolina,Colleton County,0"
"45031,South Carolina,Darlington County,0"
"45033,South Carolina,Dillon County,0"
"45035,South Carolina,Dorchester County,0"
"45037,South Carolina,Edgefield County,0"
"45039,South Carolina,Fairfield County,0"
"45041,South Carolina,Florence County,0"
"45043,South Carolina,Georgetown County,0"
"45047,South Carolina,Greenwood County,0"
"45049,South Carolina,Hampton County,0"
"45051,South Carolina,Horry County,0"
"45053,South Carolina,Jasper County,0"
"45055,South Carolina,Kershaw County,0"
"45057,South Carolina,Lancaster County,0"
"45059,South Carolina,Laurens County,0"
"45061,South Carolina,Lee County,0"
"45065,South Carolina,McCormick County,0"
"45067,South Carolina,Marion County,0"
"45069,South Carolina,Marlboro County,0"
"45071,South Carolina,Newberry County,0"
"45073,South Carolina,Oconee County,0"
"45075,South Carolina,Orangeburg County,0"
"45077,South Carolina,Pickens County,0"
"45079,South Carolina,Richland County,0"
"45081,South Carolina,Saluda County,0"
"45085,South Carolina,Sumter County,0"
"45087,South Carolina,Union County,0"
"45089,South Carolina,Williamsburg County,0"
"45091,South Carolina,York County,0"
"46003,South Dakota,Aurora County,0"
"46005,South Dakota,Beadle County,0"
"46007,South Dakota,Bennett County,0"
"46009,South Dakota,Bon Homme County,0"
"46011,South Dakota,Brookings County,0"
"46013,South Dakota,Brown County,0"
"46015,South Dakota,Brule County,0"
"46017,South Dakota,Buffalo County,0"
"46019,South Dakota,Butte County,0"
"46021,South Dakota,Campbell County,0"
"46023,South Dakota,Charles Mix County,0"
"46025,South Dakota,Clark County,0"
"46027,South Dakota,Clay County,0"
"46029,South Dakota,Codington County,0"
"46031,South Dakota,Corson County,0"
"46033,South Dakota,Custer County,0"
"46035,South Dakota,Davison County,0"
"46037,South Dakota,Day County,0"
"46039,South Dakota,Deuel County,0"
"46041,South Dakota,Dewey County,0"
"46043,South Dakota,Douglas County,0"
"46045,South Dakota,Edmunds County,0"
"46047,South Dakota,Fall River County,0"
"46049,South Dakota,Faulk County,0"
"46051,South Dakota,Grant County,0"
"46053,South Dakota,Gregory County,0"
"46055,South Dakota,Haakon County,0"
"46057,South Dakota,Hamlin County,0"
"46059,South Dakota,Hand County,0"
"46061,South Dakota,Hanson County,0"
"46063,South Dakota,Harding County,0"
"46065,South Dakota,Hughes County,0"
"46067,South Dakota,Hutchinson County,0"
"46069,South Dakota,Hyde County,0"
"46071,South Dakota,Jackson County,0"
"46073,South Dakota,Jerauld County,0"
"46075,South Dakota,Jones County,0"
"46077,South Dakota,Kingsbury County,0"
"46079,South Dakota,Lake County,0"
"46081,South Dakota,Lawrence County,0"
"46083,South Dakota,Lincoln County,0"
"46085,South Dakota,Lyman County,0"
"46087,South Dakota,McCook County,0"
"46089,South Dakota,McPherson County,0"
"46091,South Dakota,Marshall County,0"
"46093,South Dakota,Meade County,0"
"46095,South Dakota,Mellette County,0"
"46097,South Dakota,Miner County,0"
"46099,South Dakota,Minnehaha County,0"
"46101,South Dakota,Moody County,0"
"46102,South Dakota,Oglala Lakota County,0"
"46103,South Dakota,Pennington County,0"
"46105,South Dakota,Perkins County,0"
"46107,South Dakota,Potter County,0"
